#CODE,NAME,GEOCODE lat,GEOCODE lng
8771372,SIMARD,46.700000,5.116700
8775143,SIMIANE,43.416700,5.433300
8734540,SIN LE NOBLE,50.350000,3.116700
8769443,SINCEY LES ROUVRAY,47.433300,4.133300
8080813,SINGEN HOHENTWIEL,51.000000,9.000000
8585585,SION,47.000000,8.000000
8748657,SION L OCEAN,46.666700,-1.833300
8759576,SIORAC EN PERIGORD,44.733300,1.233300
8383773,SIRACUSA,42.830000,12.830000
8717390,SIRADAN,,
8585955,SISSACH,47.000000,8.000000
8775120,SISTERON,44.233300,6.133300
8765180,SISTERON HALTE ROUTIERE,44.200000,5.933300
8484564,SITTARD,52.500000,5.750000
2017010,SMOLENSK,,
8767712,SOCOA,43.383300,-1.666700
8732643,SOGNY AUX MOULINS,48.900000,4.400000
8727181,SOISSONS,49.366700,3.333300
8758257,SOLFERINO,44.150000,-0.900000
8759224,SOLIGNAC LE VIGEN,45.750000,1.283300
8080815,SOLINGEN OHLIGS,51.000000,9.000000
8774200,SOLLIERES SARDIERES,45.200000,6.666700
8775533,SOLLIES PONT,43.166700,6.033300
8767795,SOLOMIAC,43.800000,0.916700
8585108,SOLOTHURN,47.000000,8.000000
8734531,SOMAIN,50.366700,3.283300
8741146,SOMMERY,49.633300,1.433300
8751797,SOMPORT,42.870000,1000.000000
8746531,SOMPORT STATION,,
8710743,SONCOURT,48.250000,5.116700
8717424,SONGY,48.816700,4.533300
8723565,SOREZE,43.450000,2.066700
8776520,SORGUES CHAT DU PAPE,44.000000,4.866700
8746501,SOS,,
8775682,SOSPEL,43.833300,7.466700
8741122,SOTTEVILLE,49.416700,1.100000
8761384,SOTURAC,44.500000,1.016700
8744231,SOUAL EGLISE,,
8767134,SOUBLECAUSE,43.533300,-0.016700
8723211,SOUEIX,42.866700,1.216700
8713712,SOUEIX PLACE,,
8767150,SOUES,43.200000,0.100000
8769647,SOUGY,46.850000,3.400000
8750093,SOUGY BIF N D,,
8759433,SOUILLAC,44.916700,1.566700
8731005,SOULAC SUR MER EGLISE,45.508300,-1.116700
8758137,SOULAC SUR MER SNCF,45.500000,1000.000000
8748658,SOULLANS CENTRE,46.800000,-1.916700
8714125,SOULOSSE,48.383300,5.816700
8721342,SOULTZ SOUS FORETS,48.930000,1000.000000
8746271,SOUMOULOU LES GLYCINES,,
8744885,SOUMOULOU MAIRIE,,
8768421,SOUPPES CHATEAU LANDON,48.180000,1000.000000
8729554,SOUS LE BOIS,50.283300,3.966700
8774516,SOUS PERON,46.200000,5.933300
8755690,SOUS ST JEAN,46.216700,5.950000
8758122,SOUSSANS,,
8733143,SOUVIGNY,46.533300,3.183300
8776214,SOVERIA,42.350000,9.166700
8776150,SOYONS CENTRE,44.883300,4.850000
8585844,SPIEZ,47.000000,8.000000
8778348,ST AFFRIQUE,43.000000,2.000000
8744904,ST AFFRIQUE MONTAGNES,,
8769485,ST AGNAN,46.500000,3.800000
8732178,ST AGNANT,46.000000,-1.000000
8761130,ST AGNE,43.616700,-0.266700
8746478,ST AGNET,,
8757489,ST AIGNAN NOYERS,47.216700,1.383300
8758454,ST AIGULIN LA ROCHE CHA,45.133300,-0.033300
8744780,ST ALBAN RN,,
8744709,ST ALBY CENTRE,,
8746456,ST AMANCET,,
8757464,ST AMAND DE VENDOME,1000.000000,1000.000000
8734310,ST AMAND LES EAUX,50.433300,3.433300
8742246,ST AMAND LONGPRE,47.710000,1000.000000
8757632,ST AMAND MONTROND ORVAL,46.666700,2.550000
8711020,ST AMANDIN,45.366700,2.700000
8713844,ST AMANS DE VARES RN,,
8744710,ST AMANS MOUL LAUTIER,,
8761555,ST AMANS SOULT,43.500000,2.416700
8718260,ST AMARIN,47.883300,7.016700
8777553,ST AMBROIX,44.216700,4.266700
8717449,ST AME,48.033300,6.666700
8717450,ST AME SYNDICAT,48.016700,6.683300
8771829,ST AMOUR,46.000000,5.000000
8753646,ST AMOUR ABRI PTT,,
8713970,ST ANDRE CENTRE COMM,48.283300,4.050000
8772373,ST ANDRE DE CORCY,45.950000,4.933300
8749124,ST ANDRE DE CUBZAC,45.016700,-0.400000
8744028,ST ANDRE DE NAJAC,,
8769442,ST ANDRE EN TERRE PLAIN,47.483300,4.066700
8718114,ST ANDRE HAUT RHIN,47.810000,1000.000000
8772349,ST ANDRE LE GAZ,45.550000,5.533300
8775944,ST ANDRE LES ALPES,43.966700,6.500000
8728619,ST ANDRE NORD,50.650000,3.033300
8713968,ST ANDRE REINE BLANCHE,48.283300,4.050000
8734459,ST ANGEL,45.500000,2.233300
8771525,ST ANTOINE,46.783300,6.333300
8775182,ST ANTOINE,,
8758420,ST ANTOINE DE BREUILH,44.833300,0.166700
8712407,ST ANTOINE DE FICALBA,,
8757153,ST ANTOINE DU ROCHER,47.500000,0.683300
8181378,ST ANTON AM ALBERG,47.200000,13.200000
8747131,ST ARMEL,48.000000,-1.616700
8759524,ST ASTIER,44.725000,0.250000
8744770,ST AUBIN DES BOIS,48.833300,-1.133300
8738909,ST AUBIN LE DEPEINT C,47.633300,0.383300
8739421,ST AUBIN ST LUPERCE,48.466700,1.366700
8744400,ST AUBIN SUR MER,49.233300,-0.300000
8741512,ST AUBIN SUR SCIE,49.866700,1.000000
8759462,ST AULAIRE,45.233300,1.366700
8777346,ST AUNES,43.666700,3.900000
8748399,ST AVIT,,
8719331,ST AVOLD,49.100000,6.700000
8774130,ST AVRE LA CHAMBRE,45.350000,6.316700
8757412,ST AY,47.850000,1.750000
8775752,ST AYGULF,43.416700,6.766700
8775169,ST BARTHELEMY,45.350000,5.075000
8745337,ST BENOIT LA FORET HPTL,,
8756298,ST BERAIN,,
8774700,ST BERNARD,45.166700,5.716700
8774145,ST BERON LA BRIDOIRE,45.500000,5.783300
8721474,ST BLAISE ROCHE POUTAY,48.383300,7.183300
8772525,ST BOIL,46.650000,4.650000
8774172,ST BON TARENTAISE,45.483300,6.533300
8764107,ST BONNET DE ROCHEFORT,46.133300,3.000000
8771369,ST BONNET EN BRESSE,46.850000,5.166700
8777344,ST BRES MUDAISON,44.000000,4.000000
8748170,ST BREVIN LES PINS,47.283300,-2.200000
8732197,ST BRIAC,48.616700,-2.150000
8744356,ST BRICE  D,,
8759269,ST BRICE SUR VIENNE,45.883300,0.950000
8747300,ST BRIEUC,48.450000,-2.750000
8758441,ST CAPRAISE DE LALINDE,44.850000,0.650000
8774700,ST CASSIEN,45.166700,5.716700
8747310,ST CAST LE GUILDO,48.500000,-2.566700
8774557,ST CERGUES LES VOIRONS,46.233300,6.316700
8777507,ST CESAIRE,43.810000,1000.000000
8776360,ST CHAFFREY,44.900000,6.650000
8775320,ST CHAMAS,43.550000,5.033300
8772630,ST CHAMOND,45.600000,4.466700
8778324,ST CHELY D APCHER,44.800000,3.033300
8754550,ST CHERON,48.550000,2.116700
8744755,ST CHINIAN ESPLANADE,,
8761325,ST CHRISTOPHE,44.416700,2.416700
8711033,ST CHRISTOPHE SUR NAIS,47.633300,0.383300
8761355,ST CIRQ LAPOPIE,,
8761316,ST CLAIR,45.433300,4.783300
8772265,ST CLAIR LES ROCHES,45.383300,4.700000
8774363,ST CLAUDE,46.000000,6.000000
8732183,ST CLEMENT DES BALEINES,46.225000,-1.541700
8759407,ST CLEMENT LAGRAULIERE,45.333300,1.683300
8714137,ST CLEMENT LARONXE,48.550000,6.600000
8738235,ST CLOUD,48.840000,1000.000000
8774232,ST COLOMBAN VILLARDS,45.283300,6.350000
8746508,ST CRIQ VILLENEUVE,,
8778400,ST CYPRIEN,42.683300,2.883300
8744617,ST CYPRIEN ARENES,1000.000000,1000.000000
8759577,ST CYPRIEN DORDOGNE,44.833300,1.066700
8739322,ST CYR,1000.000000,1000.000000
8754311,ST CYR EN VAL LA SOURCE,47.866700,1.900000
8775521,ST CYR LECQUES CADIERE,43.183300,5.716700
8775686,ST DALMAS DE TENDE,44.050000,7.583300
8727101,ST DENIS,48.933300,2.358300
8749100,ST DENIS D OLERON,45.850000,-0.616700
8734704,ST DENIS D OLERON,46.000000,-1.000000
8758450,ST DENIS DE PILE,45.000000,-0.200000
8759209,ST DENIS DES MURS,45.783300,1.533300
8798361,ST DENIS PORTE DE PARIS,,
8761319,ST DENIS PRES CATUS,44.666700,1.400000
8759457,ST DENIS PRES MARTEL,44.933300,1.866700
8772521,ST DESERT,46.733300,4.733300
8769446,ST DIDIER,47.350000,1000.000000
8763025,ST DIDIER EN VELAY,45.283300,4.250000
8772666,ST DIDIER LA SEAUVE,45.300000,4.283300
8742079,ST DIDIER SOUS AUBENAS,,
8769413,ST DIDIER SUR ARROUX,46.833300,4.116700
8714401,ST DIE,48.283300,6.950000
8717500,ST DIZIER,49.000000,5.000000
8732647,ST DIZIER BASE AERIENNE,48.633300,4.950000
8710744,ST DIZIER GARE ROUTIERE,48.633300,4.950000
8710747,ST DIZIER GODARD JEANSO,48.633300,4.950000
8710751,ST DIZIER HOTEL DE V,48.633300,4.950000
8732123,ST DIZIER LEYRENNE,46.033300,1.716700
8733814,ST DIZIER ST AMAND,48.633300,4.950000
8740969,ST EBLE,,
8774735,ST EGREVE ST ROBERT,45.250000,5.666700
8744919,ST ELIX D,,
8769161,ST ELOI,46.966700,3.216700
8764109,ST ELOY,46.200000,2.750000
8742097,ST ELOY LES MINES LYCEE,,
8758410,ST EMILION,44.883300,-0.150000
8717175,ST ERME,49.516700,3.850000
8772600,ST ETIENNE,45.400000,4.316700
8772619,ST ETIENNE BELLEVUE,45.433300,4.400000
8772690,ST ETIENNE CARNOT,45.433300,4.400000
8772600,ST ETIENNE CHATEAUCREUX,45.400000,4.316700
8742048,ST ETIENNE DE BOULOGNE,,
8748181,ST ETIENNE DE MONTLUC,47.316700,-1.783300
8774320,ST ETIENNE DU BOIS,46.283300,5.283300
8740188,ST ETIENNE DU MADRILLET,1000.000000,1000.000000
8741121,ST ETIENNE DU ROUVRAY,49.333300,1.100000
8733707,ST ETIENNE FONTBELL DEV,44.600000,4.383300
8772615,ST ETIENNE LA TERRASSE,45.433300,4.400000
8772617,ST ETIENNE LE CLAPIER,45.433300,4.400000
8764568,ST ETIENNE MERET,45.366700,2.600000
8717521,ST EULIEN,48.683300,4.883300
8776290,ST EXUPERY TGV,45.700000,5.130000
8768254,ST FARGEAU,47.633300,3.066700
8778452,ST FELIU D AVAIL,42.683300,2.733300
8757627,ST FLORENT SUR CHER,46.983300,2.250000
8745359,ST FLORENT SUR CHER GR,,
8731081,ST FLORENT SUR CHER MAI,46.983300,2.250000
8711861,ST FLORENTIN H DE VILLE,47.966700,3.766700
8731974,ST FLORENTIN HLM,48.000000,3.733300
8768331,ST FLORENTIN VERGIGNY,47.966700,3.766700
8768333,ST FLORENTIN VILLE,48.000000,3.733300
8740952,ST FLORINE PCE MITTERRA,,
8778317,ST FLOUR CHAUDES AIGUES,44.950000,3.100000
8739582,ST FLOUR LES ALLEES,45.700000,3.516700
8772850,ST FONS,45.666700,4.900000
8747861,ST FRAIMBAULT CENTRE,48.350000,-0.583300
8585466,ST GALLEN,47.000000,8.000000
8761113,ST GAUDENS,43.366700,0.883300
8720158,ST GAULTIER INDRE,46.550000,1.166700
8744310,ST GAUZENS,,
8734496,ST GENEST SUR ROSELLE,46.000000,1.000000
8772527,ST GENGOUX,46.600000,4.633300
8777536,ST GENIES DE MALGOIRES,44.000000,4.000000
8755659,ST GENIS CENTRE,46.250000,6.016700
8720678,ST GENOU,46.933300,1.333300
8757185,ST GENOUPH,47.383300,0.600000
8773180,ST GEORGE AURAC BOURG,45.150000,3.533300
8080780,ST GEORGEN SCHWARZW,51.000000,9.000000
8745005,ST GEORGES CORREZE,45.500000,1000.000000
8773430,ST GEORGES D AURAC,45.216700,3.550000
8734702,ST GEORGES D OLERON,46.000000,-1.000000
8774756,ST GEORGES DE COMMIERS,44.950000,5.750000
8749180,ST GEORGES DE DIDONNE,45.733300,-1.133300
8778342,ST GEORGES DE LUZENCON,44.066700,2.983300
8772134,ST GEORGES DE RENEINS,46.066700,4.716700
8733696,ST GEORGES LES BAINS,44.866700,4.816700
8748434,ST GEORGES SUR LOIRE,47.416700,-0.766700
8767326,ST GEOURS DE MAREMNE,43.683300,-1.233300
8747656,ST GERAND,48.100000,-2.800000
8772128,ST GERMAIN AU MONT D OR,45.866700,4.800000
8711794,ST GERMAIN AUBE,48.250000,4.033300
8736692,ST GERMAIN BEL AIR,45.000000,1.000000
8774572,ST GERMAIN DE JOUX,46.183300,5.733300
8773220,ST GERMAIN DES FOSSES,46.200000,3.433300
8771371,ST GERMAIN DU BOIS DEVR,46.766700,5.133300
8757640,ST GERMAIN DU PUY,47.100000,2.483300
8775809,ST GERMAIN EN LAYE,48.900000,2.083300
8738280,ST GERMAIN GDE CEINTURE,48.900000,2.083300
8749384,ST GERMAIN LES ARLAY,,
8759228,ST GERMAIN LES BELLES,45.600000,1.350000
8717583,ST GERMAIN MEUSE,48.650000,5.683300
8739352,ST GERMAIN ST REMY,48.716700,1.216700
8747801,ST GERMAIN SUR ILLE,48.250000,-1.566700
8744230,ST GERMAIN TRAPPE HTE,,
8767106,ST GERME,43.683300,-0.150000
8764113,ST GERVAIS CHATEAUNEUF,46.050000,2.900000
8774647,ST GERVAIS LE FAYET,45.900000,6.716700
8773171,ST GERVAIS SOUS MEYMONT,45.683300,3.600000
8761353,ST GERY,44.450000,1.650000
8716727,ST GERY PONT,,
8747660,ST GILDAS DE RHUYS,47.666700,-2.750000
8747676,ST GILDAS DES BOIS,47.516700,-1.950000
8746313,ST GILDAS DES BOIS GARE,,
8769438,ST GILLES,46.866700,4.683300
8748657,ST GILLES CROIX DE VIE,46.666700,-1.833300
8718155,ST GILLES LYC HAUT RHIN,48.066700,7.283300
8761173,ST GIRONS,43.000000,1.000000
8713085,ST GIRONS PL CAPOTS,,
8767489,ST GONNERY,48.133300,-2.866700
8727617,ST GRATIEN,48.950000,2.280000
8747409,ST GUENOLE,48.000000,-4.100000
8729753,ST HILAIRE,50.133300,3.900000
8717444,ST HILAIRE AU TEMPLE,49.050000,4.383300
8711512,ST HILAIRE BONNEVAL,46.000000,1.000000
8749132,ST HILAIRE BRIZAMBOURG,45.850000,-0.400000
8748123,ST HILAIRE CHALEONS,47.116700,-1.950000
8746314,ST HILAIRE CHALEONS CEN,,
8738992,ST HILAIRE DE RIEZ CENT,46.716700,-1.950000
8748656,ST HILAIRE DE RIEZ SNCF,46.716700,-1.950000
8774700,ST HILAIRE DU TOUVET,45.166700,5.716700
8730976,ST HILAIRE LA GRAVELLE,1000.000000,1000.000000
8731595,ST HILAIRE LE CHATEAU,45.983300,1.900000
8711277,ST HILAIRE SOUS ROMILLY,48.516700,3.666700
8776168,ST HILAIRE ST NAZAIRE,45.100000,5.250000
7171317,ST JACQUES DE COMPOSTEL,40.000000,-4.000000
8747105,ST JACQUES DE LA LANDE,48.066700,-1.716700
8759405,ST JAL,45.400000,1.633300
8744274,ST JEAN  PARKING,,
8749135,ST JEAN D ANGELY,45.850000,-0.616700
8774232,ST JEAN D ARVES,45.283300,6.350000
8774100,ST JEAN D ARVEY,45.566700,5.933300
8774564,ST JEAN D AULPS,46.366700,6.483300
8773155,ST JEAN D HEURS,45.816700,3.450000
8721523,ST JEAN DE BASSEL,48.800000,6.983300
8711795,ST JEAN DE BONNEVAL EGL,48.166700,4.050000
8774517,ST JEAN DE GONVILLE,46.216700,5.950000
8735886,ST JEAN DE LA MOTTE,47.750000,0.066700
8774121,ST JEAN DE LA PORTE,45.550000,6.133300
8771365,ST JEAN DE LOSNE,47.050000,5.083300
8767712,ST JEAN DE LUZ CIBOURE,43.383300,-1.666700
8774232,ST JEAN DE MAURIENNE A,45.283300,6.350000
8774731,ST JEAN DE MOIRANS,45.333300,5.583300
8748139,ST JEAN DE MONTS,46.750000,-1.750000
8746315,ST JEAN DE MTS AV FORET,,
8735935,ST JEAN DE MTS ESPL MER,47.000000,-2.000000
8732071,ST JEAN DE MTS G RTE,46.783300,-2.066700
8733691,ST JEAN DE MUZOLS,45.083300,4.816700
8774600,ST JEAN DE SIXT,45.900000,6.116700
8761162,ST JEAN DE VERGES,43.000000,1.600000
8744393,ST JEAN DE VERGES CENT,,
8744701,ST JEAN DE VERGES HOPIT,,
8744702,ST JEAN DE VERGES LOUBE,,
8744699,ST JEAN DU FALGA  CHEM,,
8757149,ST JEAN EN TOURAINE,47.083300,1.033300
8776471,ST JEAN LE CENTENIER,44.633300,4.583300
8761718,ST JEAN LE COMTAL,,
8752488,ST JEAN LES LONGUYON,,
8767372,ST JEAN PIED DE PORT,43.150000,-1.166700
8745047,ST JEAN POUTGE CENTRE,,
8772581,ST JEAN SUR VEYLE,46.250000,4.916700
8772685,ST JODARD,45.883300,4.133300
8181310,ST JOHANN IM PONGAU,47.200000,13.200000
8181328,ST JOHANN IN TIROL,47.200000,13.200000
8761165,ST JORY,43.733300,1.416700
8775931,ST JOSEPH LE CASTELLAS,,
8747331,ST JULIEN,48.450000,-2.850000
8769471,ST JULIEN CHANGY,46.000000,4.000000
8771383,ST JULIEN CLENAY,47.416700,5.200000
8768322,ST JULIEN DU SAULT,48.050000,3.316700
8774543,ST JULIEN EN GENEVOIS,46.133300,6.083300
8733698,ST JULIEN EN ST ALBAN,44.733300,4.683300
8720247,ST JULIEN LARS,46.566700,0.566700
8777554,ST JULIEN LES FUMADES,44.233300,4.200000
8774235,ST JULIEN MONTRICHER,45.000000,6.000000
8731253,ST JULIEN SUR CHER,47.000000,2.000000
8721602,ST JULIEN VILLAS MAIRIE,48.266700,4.100000
8759270,ST JUNIEN,45.866700,0.816700
8772183,ST JUST D AVRAY,46.000000,4.450000
8731327,ST JUST EN CHAUSSEE,49.500000,2.500000
8746505,ST JUSTIN,,
8746571,ST LACTENSIN TESSEAU,,
8742274,ST LAGER BRESSAC,,
8761972,ST LARY SOULAN,42.833300,0.416700
8717490,ST LARY SOULAN NEOUVIEL,,
8777584,ST LAURENT D AIGOUZE,43.633300,4.200000
8772179,ST LAURENT D OINGT,45.950000,4.566700
8717685,ST LAURENT DE NESTE CEN,,
8775634,ST LAURENT DU VAR,43.866700,7.200000
8771541,ST LAURENT EN GRANDVAUX,46.600000,5.850000
8748513,ST LAURENT FOURAS,45.833300,-0.993300
8741331,ST LAURENT GAINNEVILLE,49.533300,0.250000
8717686,ST LAURENT NESTE MEDEVI,,
8767110,ST LAURENT ST PAUL,43.066700,0.483300
8738400,ST LAZARE,48.910000,2.300000
8713977,ST LEGER,48.233300,4.083300
8769162,ST LEGER DES VIGNES,46.833300,3.450000
8771221,ST LEGER SULLY,47.016700,4.450000
8769436,ST LEGER SUR DHEUNE,46.850000,4.683300
8750099,ST LEGER VIGNES VALETTE,,
8759526,ST LEON SUR L ISLE,45.116700,0.500000
8759207,ST LEONARD DE NOBLAT,45.833300,1.483300
8744604,ST LEONARD DE NOBLAT V,45.833300,1.483300
8714447,ST LEONARD VOSGES,48.183300,6.950000
8727640,ST LEU D ESSERENT,49.216700,2.416700
8727660,ST LEU LA FORET,49.016700,2.250000
8761888,ST LIZIER,43.050000,0.983300
8744700,ST LO,49.116700,-1.100000
8771819,ST LOTHAIN,46.816700,5.633300
8758473,ST LOUBES,44.916700,-0.433300
8741401,ST LOUIS,,
8746363,ST LOUIS  PLAN INCLIN,,
8718213,ST LOUIS HAUT RHIN,47.566700,7.466700
8718101,ST LOUIS LA CHAUSSEE,48.000000,8.000000
8775164,ST LOUIS LES AIGALADES,43.300000,5.400000
8773498,ST LOUP ALLIER,46.350000,3.383300
8740968,ST LOUP PCE DE L EGLISE,,
8718533,ST LOUP SUR SEMOUSE,47.883300,6.266700
8732196,ST LUNAIRE,48.633300,-2.116700
8711806,ST LYE,48.366700,4.000000
8720853,ST LYE LA FORET,48.000000,2.000000
8734412,ST LYE LIBERATION,48.366700,4.000000
8758282,ST MACAIRE,44.566700,-0.150000
8748549,ST MAIXENT DEUX SEVRES,46.316700,-0.250000
8747810,ST MALO,48.650000,-2.016700
8768229,ST MAMMES,48.383300,2.816700
8775170,ST MARCEL,1000.000000,1000.000000
8772374,ST MARCEL EN DOMBES,46.000000,1000.000000
8776160,ST MARCEL LES VALENCE,44.966700,4.950000
8776171,ST MARCELLIN,45.066700,5.300000
8585480,ST MARGRETHEN,47.000000,8.000000
8749120,ST MARIENS ST YZAN,45.116700,-0.416700
8739628,ST MARS LA BRIERE,48.033300,0.383300
8745095,ST MARTIAL  RN,,
8744502,ST MARTIAL LE MONT,46.060000,46.060000
8711779,ST MARTIN AUX CHAMPS,48.816700,4.483300
8774622,ST MARTIN BELLEVUE,45.950000,6.133300
8754535,ST MARTIN D ETAMPES,48.433300,2.150000
8739282,ST MARTIN D HERES,45.000000,6.000000
8767149,ST MARTIN D ONEY,43.916700,-0.633300
8774172,ST MARTIN DE BELLEVILLE,45.483300,6.533300
8761364,ST MARTIN DE BOUILLAC,44.000000,2.000000
8775368,ST MARTIN DE CRAU,43.633300,4.816700
8748560,ST MARTIN DE FRAIGNEAU,46.433300,-0.750000
8774758,ST MARTIN DE LA CLUZE,44.950000,1000.000000
8769448,ST MARTIN DE LA MER,47.233300,4.233300
8732189,ST MARTIN DE RE,46.200000,-1.366700
8774311,ST MARTIN DU MONT,46.100000,5.333300
8735359,ST MARTIN DU TOUCH,43.630000,1.430000
8775956,ST MARTIN DU VAR,43.816700,7.200000
8741141,ST MARTIN DU VIVIER,49.433300,1.316700
8717744,ST MARTIN GERS,,
8759743,ST MARTIN INDRE LOIRE,47.050000,1.100000
8761356,ST MARTIN LABOUVAL,44.466700,1.733300
8757445,ST MARTIN LE BEAU,47.350000,0.916700
8773265,ST MARTIN SAIL LES B,46.200000,3.800000
8700365,ST MARTIN VALMEROUX,45.116700,2.416700
8761110,ST MARTORY,43.150000,0.933300
8744918,ST MARTORY CENTRE,,
8748789,ST MATHURIN,47.416700,-0.400000
8775815,ST MAUR CRETEIL,48.800000,1000.000000
8717748,ST MAUR GERS,,
8585535,ST MAURICE,47.000000,8.000000
8772353,ST MAURICE DE BEYNOST,45.833300,4.966700
8718456,ST MAURICE DOUBS,47.450000,6.700000
8740594,ST MAURICE S MOS MAIRIE,48.016700,6.583300
8714456,ST MAURICE SUR MOSELLE,47.866700,6.791700
8745900,ST MAXIMIN GARE ROUTIER,,
8758269,ST MEDARD D EYRANS,44.716700,-0.516700
8758460,ST MEDARD DE GUIZIERES,45.016700,-0.050000
8747802,ST MEDARD SUR ILLE,48.266700,-1.666700
8733805,ST MEEN LE GRAND,48.116700,-2.133300
8748398,ST MERD LA BREUILLE,,
8711809,ST MESMIN,48.450000,3.933300
8748729,ST MESMIN LE VIEUX,46.800000,-0.733300
8774761,ST MICHEL LES PORTES,44.866700,5.600000
8778543,ST MICHEL ND RER B,48.840000,2.333300
8754731,ST MICHEL ND RER C,48.840000,2.333300
9903146,ST MICHEL NOTRE DAME,,
8714468,ST MICHEL SUR MEURTHE,48.316700,6.833300
8754520,ST MICHEL SUR ORGE,48.633300,2.300000
8774236,ST MICHEL VALLOIRE,45.216700,6.466700
8753404,ST MIHIEL,,
8585055,ST MORITZ,47.000000,8.000000
8714621,ST NABORD,48.050000,6.583300
8755189,ST NAUPHARY,,
8748170,ST NAZAIRE,47.283300,-2.200000
8798848,ST NIC PENTREZ,48.000000,-4.000000
8727212,ST NICOLAS AUMONT,49.216700,2.450000
8774647,ST NICOLAS DE VEROCE,45.900000,6.716700
8758618,ST NICOLAS ST ROMAIN,44.166700,0.783300
8772187,ST NIZIER D AZERGUES,46.083300,4.466700
8774700,ST NIZIER DU MOUCHEROTT,45.166700,5.716700
8738248,ST NOM LA BRETECHE,48.850000,2.016700
8728144,ST OMER,50.750000,2.250000
8731371,ST OMER EN CHAUSSEE,49.533300,2.000000
8727124,ST OUEN,48.900000,2.333300
8727610,ST OUEN L AUMONE,49.050000,2.116700
8738142,ST OUEN L AUMONE EGLISE,49.050000,2.116700
8733798,ST OUEN L AUMONE LIESSE,49.050000,2.116700
8750090,ST OUEN PORT DES BOIS,,
8750087,ST OUEN SUR LOIRE CARS,,
8744768,ST PAIR SUR MER,48.833300,-1.600000
8763024,ST PAL DE MONS,45.233300,4.283300
8761025,ST PALAIS,43.333300,-1.033300
8749180,ST PALAIS SUR MER,45.733300,-1.133300
8774700,ST PANCRASSE,45.166700,5.716700
8724020,ST PANTALEON LES VIGNES,,
8754473,ST PARDOUX DAUBECH,,
8759486,ST PARDOUX LE VIEUX,45.616700,2.283300
8757155,ST PATERNE,47.666700,0.616700
8757181,ST PATRICE,47.283300,0.266700
8716594,ST PAUL CAP JOUX CENTRE,,
8717687,ST PAUL DE BROCA,,
8744704,ST PAUL DE JARRAT CENT,,
8717688,ST PAUL DE NESTE,,
8772378,ST PAUL DE VARAX,46.066700,5.200000
8754227,ST PAUL LES DURANCE CEA,,
8761160,ST PAUL ST ANTOINE,42.916700,1.650000
8767136,ST PE HTES PYRENEES,43.116700,-0.150000
8746503,ST PE ST SIMON,,
8776149,ST PERAY,44.950000,4.833300
8756479,ST PERE YONNE,,
8711796,ST PHAL,48.116700,4.000000
8739414,ST PIAT,48.550000,1.550000
8774122,ST PIERRE D ALBIGNY,45.566700,6.150000
8774700,ST PIERRE D ALLEVARD,45.166700,5.716700
8776322,ST PIERRE D ARGENCON,45.000000,6.000000
8758283,ST PIERRE D AURILLAC,44.566700,-0.183300
8734701,ST PIERRE D OLERON,45.950000,-1.316700
8772336,ST PIERRE DE CHANDIEU,45.650000,5.016700
8774700,ST PIERRE DE CHARTREUSE,45.166700,5.716700
8759552,ST PIERRE DE CHIGNAC,45.133300,0.850000
8757124,ST PIERRE DES CORPS,47.383300,0.733300
8751792,ST PIERRE DU MONT,43.883300,-0.516700
8741564,ST PIERRE DU VAUVRAY,49.233300,1.216700
8743305,ST PIERRE ECHAUBROGNES,,
8774631,ST PIERRE EN FAUCIGNY,46.110000,1000.000000
8747876,ST PIERRE LA COUR,48.100000,-1.066700
8778110,ST PIERRE LA PLAGE,43.183300,3.000000
8769629,ST PIERRE LE MOUTIER,46.783300,3.233300
8750102,ST PIERRE LE MOUTIER MO,,
8747644,ST PIERRE QUIBERON,47.516700,-3.133300
8744421,ST PIERRE SUR DIVES,49.050000,0.250000
8762011,ST PIERRE TOIRAC,44.533300,1.966700
8711714,ST PIERREMONT,48.433300,6.583300
8744767,ST PLANCHERS,48.816700,-1.516700
8747456,ST POL DE LEON,48.666700,-3.916700
8734233,ST POL SUR TERNOISE,50.383300,2.333300
8181119,ST POLTEN HBF,47.200000,13.200000
8744032,ST PONS FOIRAIL,,
8778170,ST PONS HERAULT,44.000000,4.000000
8736199,ST POURCAIN SUR SIOULE,46.000000,3.000000
8772335,ST PRIEST,45.666700,4.900000
8759205,ST PRIEST TAURION,45.883300,1.400000
8733703,ST PRIVAT,44.633300,4.416700
8747300,ST QUAY PORTRIEUX,48.450000,-2.750000
8729600,ST QUENTIN,49.850000,3.283300
8739384,ST QUENTIN EN YVELINES,48.766700,2.033300
8772338,ST QUENTIN FALLAVIER,45.516700,5.083300
8744542,ST QUENTIN LA TOUR,,
8776110,ST RAMBERT D ALBON,45.233300,4.866700
8774374,ST RAMBERT EN BUGEY,45.983300,5.433300
8775752,ST RAPHAEL VALESCURE,43.416700,6.766700
8744031,ST REMY AVEYRON,,
8759485,ST REMY CORREZE,48.866700,2.333300
8731328,ST REMY EN L EAU,49.483300,2.433300
8711637,ST REMY LA VANNE,48.800000,3.266700
8775889,ST REMY LES CHEVREUSE,48.700000,2.083300
8731308,ST ROCH SOMME,49.900000,2.300000
8772145,ST ROMAIN DE POPEY,45.850000,4.533300
8763023,ST ROMAIN LACHALM,45.266700,4.333300
8772643,ST ROMAIN LE PUY,45.550000,4.116700
8744360,ST ROME  D,,
8778343,ST ROME DE CERNON,44.066700,2.650000
